Name,Rating,Reviews,Address,Website,Phone,Email,关键词,区域,抓取时间
9 Star Services (Ubi) Pte Ltd - Bathroom Specialist,,,"地址: 2 Jurong East Street 21, #03 - 08 IMM Building, 新加坡 609601 ",http://www.hoekee.com.sg/,电话: +65 6563 5088 ,enquiries@hoekee.com.sg,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:21
Takara Standard Singapore - Takara Jitaku Pte. Ltd.,,,"地址: 180 Paya Lebar Rd, #01-06 Yi Guang Factory Building, 新加坡 409032 ",http://9starservices.sg/,电话: +65 8220 1280 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:21
Yeoka Lights and Bath,,,"地址: 11 Woodlands Cl, #03-37, 新加坡 737853 ",https://www.takarastandardsg.com/,电话: +65 8727 6855 ,"18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, example@mysite.com, 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com",Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:22
Soon Teck WoodWorks,,,"地址: 387 Changi Rd, Singapore 419836 ",https://www.yeokalightsandbath.com.sg/,电话: +65 8868 8872 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:22
Bath & Co Luxury Design Pte Ltd (By Appointment Only),,,"地址: 38 Woodlands Industrial Park E1, #06-19新加坡 409575 ",https://carpentrydirect.sg/,电话: +65 6428 6248 ,info@carpentrydirect.sg,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:22
Sim Siang Choon @ Balestier,,,"地址: 11 Woodlands Cl, #03-34 WOODLANDS 11, 新加坡 737853 ",http://www.bathnco.com.sg/,电话: +65 8797 8739 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:22
BMS Global Marketing Pte Ltd,,,"地址: 9 Yishun Industrial Street 1, BizHub, #02-61/62 North Spring, Singapore 768163 ",https://www.nobelbathware.com/,电话: +65 6710 4173 ,"79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, sales@nobelbathware.com",Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:23
Econflo Systems Pte Ltd,,,"地址: 9 Yishun Industrial Street 1, BizHub, #02-61/62 North Spring, Singapore 768163 ",https://www.nobelbathware.com/,电话: +65 6710 4173 ,"79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, sales@nobelbathware.com",Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:23
Wesley Trading,,,"地址: 401 Commonwealth Drive, #01-01, Lobby B, Haw Par Technocentre, 新加坡 149598 ",https://econflo.com/,电话: +65 6396 3738 ,projectteam@econflo.com,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:24
Blum Singapore Experience Centre,,,"地址: 27 Woodlands Industrial Park E1, #03-14, 新加坡 757718 ",https://www.baron.sg/,电话: +65 6894 4700 ,wesley_trading@hotmail.com,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:24
Everpros Marketing,,,"地址: 150 Ubi Avenue 4, #02-01 Ubi Biz-Hub, 150 Ubi Ave 4, 新加坡 408825 ",http://blum.com/sg/en/,,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:24
Silver Kitchen & Bath,,,"地址: 310 Changi Rd, 新加坡 419788 ",https://everprosmarketing.com/,电话: +65 6447 2318 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:24
KHK Asia,,,"地址: 221 Boon Lay Pl, #02-150, Singapore 640221 ",,电话: +65 8023 3882 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:24
Hosin Trading Pte Ltd,,,"地址: 120 Lower Delta Rd, #01-11 Cendex Centre, Singapore 169208 ",https://linktr.ee/khkasia,电话: +65 6377 3285 ,info@khkluxury.com.sg,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:25
Viva Nueva,,,"地址: 120 Lower Delta Rd, #01-11 Cendex Centre, Singapore 169208 ",https://linktr.ee/khkasia,电话: +65 6377 3285 ,info@khkluxury.com.sg,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:25
HausBedroom.sg - Custom Wardrobe & Cabinets Specialist,,,"地址: 1 Tampines North Dr. 1, #01-14/15, 新加坡 528559 ",http://www.vivanueva.com/,电话: +65 6970 4388 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:25
Sim Siang Choon,,,"地址: 9 Kaki Bukit Rd 1, #02-10 Eunos Technolink, 新加坡 415938 ",http://hausbedroom.sg/,电话: +65 6842 1514 ,hausbedroom@gmail.com,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:25
Kitchen Cabinet Singapore,,,"地址: 2 Jurong East Street 21, #03-10, 新加坡 609601 ",http://simsiangchoon.com/,电话: +65 6563 6493 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:26
Fixture Of Merit,,,"地址: 4 Kaki Bukit Ave 1, 新加坡 417939 ",https://www.singaporekitchencabinet.com/,电话: +65 8362 3788 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:26
GRH Gallery By Hoe Kee (Ubi Vertex Showroom),,,"地址: 7030 Ang Mo Kio Ave 5, #03-06, 新加坡 569880 ",,电话: +65 8468 6633 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:26
Bath @ Holt,,,"地址: 33 Ubi Ave 3, #01-34 Vertex, 新加坡 408868 ",https://www.hoekee.com.sg/,电话: +65 6702 6617 ,enquiries@hoekee.com.sg,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:26
The Equip-Bathrooms Company,,,"地址: 338 Balestier Rd, 新加坡 329770 ",,电话: +65 6358 0570 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:27
Song-Cho Kitchen Design Hub,,,"地址: 338 Balestier Rd, 新加坡 329770 ",,电话: +65 6358 0570 ,,Washbasin cabinet warehouse,"Singapore, Singapore, Singapore",2026-05-11 16:27
