Name,Rating,Reviews,Address,Website,Phone,Email,关键词,区域,抓取时间
PH Bathroom Gallery,,,"地址: 2 Kallang Pudding Rd, #08-10 Mactech Building, 新加坡 349307 ",http://www.bathhauz.com/,电话: +65 8805 5222 ,bathhauz@gmail.com,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:10
"Rubine Singapore - Leading Instant Water Heater, Kitchen Sink, Bath Fittings & Best Bathroom Furniture Accessories Supplier",,,"地址: 648 Geylang Rd, 新加坡 389578 ",https://phbathroom.com/,电话: +65 6745 1535 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:11
My Showroom Pte Ltd,,,"地址: 15 Kian Teck Cres, 新加坡 628884 ",http://www.rubine.com.sg/,电话: +65 6268 0066 ,"rubine@casa.com.sg, Service@casa.com.sg, Showroom@casa.com.sg",Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:11
Bathroom Accessories I Zenterra Shop,,,"地址: 61 Ubi Rd 1, #01-26/27 Zenttera Lightings, Oxley Bizhub 1, 新加坡 408727 ",https://www.facebook.com/share/1KKCxH32cK/?mibextid=wwXIfr,电话: +65 8725 6676 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:12
360 Bathware Pte Ltd,,,"地址: 61 Ubi Rd 1, #01-26/27 Zenttera Lightings, Oxley Bizhub 1, 新加坡 408727 ",https://www.facebook.com/share/1KKCxH32cK/?mibextid=wwXIfr,电话: +65 8725 6676 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:12
Diyovation,,,"地址: 640 Rowell Rd, #01-76 Rowell Court, 新加坡 200640 ",https://www.360bathware.com/,电话: +65 6291 2887 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:12
Light De Bath Pte Ltd (LDB Reno Pte Ltd),,,"地址: 10 Kaki Bukit Rd 1, #01-02 Kaki bukit, 新加坡 416175 ",https://sitelift.site/diyovation/,电话: +65 9178 8796 ,diyovation@gmail.com,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:13
Uniqool Engineering & Services Pte Ltd - Bathroom and Kitchen Specialised Store,,,"地址: 39 Woodlands Cl, #03-44 MEGA@Woodlands, 新加坡 737856 ",http://www.lightdebath.com/,电话: +65 9784 4825 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:13
Modeste Pte Ltd,,,"地址: 615 Geylang Rd, 新加坡 389554 ",http://www.uniqool.com.sg/,电话: +65 9627 9987 ,enquiry@uniqool.com.sg,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:14
Mobili Living @ Woodlands,,,"地址: 339 Beach Rd, 新加坡 199566 ",http://www.modeste.sg/,电话: +65 6292 0039 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:14
Homewerkz,,,"地址: 21 #01-04 Woodlands Cl, 新加坡 737854 ",http://www.mobili.sg/,电话: +65 6251 4662 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:14
Fullsun Marketing Pte Ltd,,,"地址: 28 Sin Ming Ln, #03-145 Midview City, 新加坡 573972 ",https://www.homewerkz.com.sg/,电话: +65 6659 5955 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:15
Crizto Singapore Pte Ltd,,,"地址: 146 Jln Besar, Singapore 208864 ",http://www.fullsun.com.sg/,电话: +65 9636 2966 ,enquiries@fullsun.com.sg,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:15
Viva Nueva,,,"地址: 10 Tampines North Drive 4, #04-08 JTC Space @ Tampines North, 新加坡 528553 ",http://www.crizto.com/,电话: +65 8382 5011 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:16
Rigel Experience Centre,,,"地址: 498 Sims Ave, 新加坡 387564 ",http://www.vivanueva.com/,电话: +65 6744 6938 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:17
Hupfarri Bathroom and Kitchen Gallery Pte Ltd (Ubi Showroom),,,"地址: 20 Changi Business Park Central 2, Rigel Innovation Centre, 新加坡 486031 ",http://www.rigel-group.com/,电话: +65 6812 6288 ,sales@rigel-group.com,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:17
Big Lobang,,,"地址: 33 Ubi Ave 3, #01-33, 新加坡 408868 ",http://www.inzwerkz.com.sg/,电话: +65 6659 2533 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:19
GR Link Marketing,,,"地址: 7 Toa Payoh Industrial Park, #01-1265, Singapore 319059 ",https://biglobang.com/,电话: +65 9637 9870 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:19
Hoe Kee Hardware Pte Ltd (Genting Road Showroom),,,"地址: 155 Jln Besar, 新加坡 208873 ",,电话: +65 9617 3926 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:20
Yeoka Lights and Bath,,,"地址: 8 Genting Rd, 新加坡 349472 ",https://www.hoekee.com.sg/,电话: +65 6296 6827 ,enquiries@hoekee.com.sg,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:20
Bathroom Gallery Changi Showroom by Wan Tai & Co Pte Ltd,,,"地址: 387 Changi Rd, Singapore 419836 ",https://www.yeokalightsandbath.com.sg/,电话: +65 8868 8872 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:21
OXO Ceramic- Hosin Trading Pte Ltd (Jalan Besar Branch),,,"地址: 25 Changi South Ave 2, Level 1, 新加坡 486594 ",https://www.bathroomgallery.com.sg/,电话: +65 6546 5900 ,"sale@bathroomgallery.com.sg, sales@bathroomgallery.com.sg",Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:21
TOTO Boutique - Lucky Khoon Bathroom Studio (Oxley Bizhub),,,"地址: 138/140 Jln Besar, 新加坡 208858 ",http://hosin.com.sg/,电话: +65 8363 0244 ,main@hosintrading.sg,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:22
Bathlabz Tradehub 21,,,"地址: 61 Ubi Rd 1, #01-10 Oxley Bizhub, 新加坡 408727 ",https://www.luckykhoon.com.sg/,电话: +65 6320 3778 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:23
LSK Bath & Light Pte Ltd,,,"地址: 18 Boon Lay Wy, #01-129新加坡 609966 ",http://www.bathlabz.com.sg/,电话: +65 6970 0796 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:24
9 Star Services Pte Ltd - Bathroom Specialist,,,"地址: 605 Geylang Rd, 新加坡 389544 ",,电话: +65 8228 4786 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:25
JW Lights m Bathroom,,,"地址: 605 Geylang Rd, 新加坡 389544 ",,电话: +65 8228 4786 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:25
Hoe Kee Hardware Pte Ltd (IMM Showroom),,,"地址: Block 69 Lor 4 Toa Payoh, #01-371, 新加坡 310069 ",https://www.jinwang.com.sg/,电话: +65 6980 5207 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:26
Sim Siang Choon,,,"地址: 2 Jurong East Street 21, #03 - 08 IMM Building, 新加坡 609601 ",http://www.hoekee.com.sg/,电话: +65 6563 5088 ,enquiries@hoekee.com.sg,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:28
MY SHOWROOM PTE LTD,,,"地址: 2 Jurong East Street 21, #03-10, 新加坡 609601 ",http://simsiangchoon.com/,电话: +65 6563 6493 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:28
Mandk Pte Ltd,,,"地址: 11 Woodlands Cl, #01-32 WOODLANDS 11, Singapore 737853 ",http://www.myshowroom.com.sg/,电话: +65 9786 2158 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:29
Ideal Merchandise Pte Ltd,,,"地址: Blk 11 Kallang Pl, #05-10, 新加坡 339155 ",http://bathroom.com.sg/,电话: +65 9888 7575 ,"Sales@bathroom.com.sg, sales@bathroom.com.sg",Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:30
Everpros Marketing,,,"地址: Blk 11 Kallang Pl, #05-10, 新加坡 339155 ",http://bathroom.com.sg/,电话: +65 9888 7575 ,"Sales@bathroom.com.sg, sales@bathroom.com.sg",Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:31
Litetitude Bath Gallery,,,"地址: 60 Ubi Cres, #01-03 UBI TECHPARK, 新加坡 408569 ",http://www.remodehub.com/,电话: +65 8887 2723 ,remodehub@gmail.com,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:33
Bath & Co Luxury Design Pte Ltd (By Appointment Only),,,"地址: 33 Ubi Ave 3, #01-41 Vertex, 新加坡 408868 ",http://www.facebook.com/LitetitudeBathGallery,电话: +65 6244 6998 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:35
Azora Jurong @ Tradehub 21,,,"地址: 18 Boon Lay Wy, #01-140, 新加坡 609966 ",http://azora.com.sg/,电话: +65 6686 4826 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:35
Bath @ Holt,,,"地址: 18 Boon Lay Wy, #01-140, 新加坡 609966 ",http://azora.com.sg/,电话: +65 6686 4826 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:36
Lights N Showers,,,"地址: 338 Balestier Rd, 新加坡 329770 ",,电话: +65 6358 0570 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:36
Lights & Bathroom Solutions @Az,,,"地址: 140 Paya Lebar Rd, #01-06/07, 新加坡 409015 ",https://www.facebook.com/lightsandbathroom,电话: +65 6702 4245 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:36
Asia Excel Pte. Ltd.,,,"地址: 140 Paya Lebar Rd, #01-06/07, 新加坡 409015 ",https://www.facebook.com/lightsandbathroom,电话: +65 6702 4245 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:36
9 Star Services (Ubi) Pte Ltd - Bathroom Specialist,,,"地址: 2 Jurong East Street 21, #03-11 / #03-12 IMM Building, 新加坡 609601 ",http://www.asiaexcel.com.sg/,电话: +65 6665 0107 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:37
Light Avenue,,,"地址: 2 Jurong East Street 21, #03-11 / #03-12 IMM Building, 新加坡 609601 ",http://www.asiaexcel.com.sg/,电话: +65 6665 0107 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:37
Elemento Debanio Pte. Ltd.,,,"地址: 540 Sims Ave, #01-03 Centre, 新加坡 387603 ",,电话: +65 9299 4636 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:37
GRH Gallery By Hoe Kee (Ubi Vertex Showroom),,,"地址: 540 Sims Ave, #01-03 Centre, 新加坡 387603 ",,电话: +65 9299 4636 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:37
KHK Asia,,,"地址: 33 Ubi Ave 3, #01-34 Vertex, 新加坡 408868 ",https://www.hoekee.com.sg/,电话: +65 6702 6617 ,enquiries@hoekee.com.sg,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:37
Excel Brand Experience Centre (BEC),,,"地址: Excel Brand Experience Center, 10 Admiralty St, #03-35 Northlink Building, 新加坡 757695 ",http://excelhw.com.sg/,电话: +65 6853 3113 ,"aina.nurazlina@jumpstartcommerce.com, info@stagheaddesigns.com, you@firm.com.sg",Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:38
Lucent & Loo,,,"地址: 139 Sims Ave, #01-01, 新加坡 387461 ",http://www.lucentloo.com.sg/,电话: +65 6022 0606 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:38
Homeone Euro Trading Pte Ltd UEN: 200105137M,,,"地址: 139 Sims Ave, #01-01, 新加坡 387461 ",http://www.lucentloo.com.sg/,电话: +65 6022 0606 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:38
SYH Bathroom Studio,,,"地址: 2 Kallang Pudding Rd, #04-09 Mactech Building, 新加坡 349307 ",https://homeone.com.sg/,电话: +65 6742 6770 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:39
LOOKZ PTE LTD,,,"地址: 308 Balestier Rd, 新加坡 329741 ",https://www.lookz.com.sg/,电话: +65 6252 8208 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:39
Silver Kitchen & Bath,,,"地址: 308 Balestier Rd, 新加坡 329741 ",https://www.lookz.com.sg/,电话: +65 6252 8208 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:39
Ave Avenue,,,"地址: 353 Sembawang Rd, Singapore 758358 ",https://www.facebook.com/avenuelightingbathroom,电话: +65 6257 6678 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:40
Aquatiz International,,,"地址: 353 Sembawang Rd, Singapore 758358 ",https://www.facebook.com/avenuelightingbathroom,电话: +65 6257 6678 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:40
FOTILE Singapore 方太新加坡,,,"地址: 24 Boon Lay Wy, #01-74 Tradehub 21新加坡 609969 ",http://sg.fotileglobal.com/,电话: +65 6909 8258 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:40
Bath Bomb Flings,,,"地址: 24 Boon Lay Wy, #01-74 Tradehub 21新加坡 609969 ",http://sg.fotileglobal.com/,电话: +65 6909 8258 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:40
Home Factor,,,"地址: 1 Ubi View. Focus One Building #01-22. Near car's Exit gantry, above coffeeshop, 新加坡 408555 ",https://bathbombflings.com/,电话: +65 9231 4684 ,christine@bathbombflings.com,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:41
Stones Selection Pte Ltd,,,"地址: Blk2, Toa Payoh Industrial Park, #01-1395, 新加坡 319054 ",http://www.homefactor.com.sg/,电话: +65 6969 3838 ,38homefactor@gmail.com,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:42
Originals Furniture,,,"地址: 1 Bukit Batok Street 22, #05-02/03, 659592 ",,,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:42
Asia Stone Building Material,,,"地址: 22 Woodlands Link, #01-25, 新加坡 738734 ",https://www.asiastone.com.sg/,电话: +65 6362 2822 ,"example@domain.com, asiastonebuildingmaterial@gmail.com",Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:43
Urban Mood,,,"地址: 22 Woodlands Link, #01-25, 新加坡 738734 ",https://www.urbanmood.sg/,,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:43
Light Avenue,,,"地址: 62 Ubi Rd 1, #01-13/14 Oxley Bizhub 2, 新加坡 408734 ",http://www.lightavenuesg.com/,电话: +65 6970 6986 ,"sales@lightavenuesg.com, hello@lightavenuesg.com",Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:44
Castlery,,,"地址: 62 Ubi Rd 1, #01-13/14 Oxley Bizhub 2, 新加坡 408734 ",http://www.lightavenuesg.com/,电话: +65 6970 6986 ,"sales@lightavenuesg.com, hello@lightavenuesg.com",Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:44
Laminate Door Pte Ltd @ West Region,,,"地址: 8 Boon Lay Wy, #01-16, Singapore 609964 ",https://www.laminatedoor.com.sg/,电话: +65 9010 4376 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:45
Equip-Design & Supply (previously at Plaza Singapura since 1974),,,"地址: 8 Boon Lay Wy, #01-16, Singapore 609964 ",https://www.laminatedoor.com.sg/,电话: +65 9010 4376 ,,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:45
MYSEAT.sg,,,"地址: 26 Kallang Ave, STORHUB, call for appointment, 新加坡 180261 ",http://www.equip-design.com/,电话: +65 9830 0130 ,info@equip-design.com,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:45
HipVan,,,"地址: Blk 15 Beach Rd, #01-4685, 新加坡 190015 ",http://myseat.sg/,电话: +65 6016 1353 ,hello@myseat.sg,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:46
Light Avenue,,,"地址: Blk B #01-08, Clarke Quay Entrance Beside, Clarke Quay, Drop Off, 新加坡 179021 ",http://www.lightavenuesg.com/,电话: +65 6970 7313 ,"sales@lightavenuesg.com, hello@lightavenuesg.com",Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:46
Soon Teck WoodWorks,,,"地址: 38 Woodlands Industrial Park E1, #06-19新加坡 409575 ",https://carpentrydirect.sg/,电话: +65 6428 6248 ,info@carpentrydirect.sg,Bathroom vanity procurement,"Singapore, Singapore, Singapore",2026-05-11 15:47
