Name,Rating,Reviews,Address,Website,Phone,Email,关键词,区域,抓取时间
Hansgrohe Singapore & The Water Studio Singapore,,,"地址: 69 Mohamed Sultan Rd, 新加坡 239015 ",https://www.hansgrohe.com.sg/,电话: +65 8907 1163 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:13
Hansgrohe Singapore & The Water Studio Singapore,,,"地址: 69 Mohamed Sultan Rd, 新加坡 239015 ",https://www.hansgrohe.com.sg/,电话: +65 8907 1163 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:14
Bathroom Warehouse Ubi Vertex,,,"地址: 33 #01 51 Ubi Ave 3, #01-51 Vertex, 新加坡 408868 ",,电话: +65 6659 0796 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:14
Pioneer Hardware Trading Pte. Ltd.,,,"地址: 8 Pandan Crescent, #04-02 (Via Cargo, Lobby 1 or Passenger Lobby 6, 新加坡 128464 ",https://www.zaffiro.com.sg/,电话: +65 6256 2831 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:14
Budget Home,,,"地址: 8 Pandan Crescent, #04-02 (Via Cargo, Lobby 1 or Passenger Lobby 6, 新加坡 128464 ",https://www.zaffiro.com.sg/,电话: +65 6256 2831 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:14
Bathworld Pte Ltd,,,"地址: 201 Henderson Rd, #03-14/15, 新加坡 159545 ",http://www.bathworld.net/,电话: +65 6352 2202 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:14
My Showroom Pte Ltd,,,"地址: Blk 9 Kaki Bukit Rd 1, #01-06, 新加坡 415938 ",http://www.myshowroom.com.sg/,电话: +65 6547 5416 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:15
Premium Outlet by Econflo Systems Pte Ltd,,,"地址: Blk 9 Kaki Bukit Rd 1, #01-06, 新加坡 415938 ",http://www.myshowroom.com.sg/,电话: +65 6547 5416 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:15
Bathroom Accessories I Zenterra Shop,,,"地址: 2 Boon Leat Terrace, #01-03 Harbourside Building 2, Singapore 119844 ",https://toilets.com.sg/,电话: +65 6266 5562 ,hello@toilets.com.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:16
PH Bathroom Gallery,,,"地址: 61 Ubi Rd 1, #01-26/27 Zenttera Lightings, Oxley Bizhub 1, 新加坡 408727 ",https://www.facebook.com/share/1KKCxH32cK/?mibextid=wwXIfr,电话: +65 8725 6676 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:16
Bathroom Warehouse Changi (HQ),,,"地址: 648 Geylang Rd, 新加坡 389578 ",https://phbathroom.com/,电话: +65 6745 1535 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:16
Diyovation,,,"地址: 25 Changi South Ave 2, Level 2 OCH Building, 新加坡 486594 ",http://bathroomwarehouse.com.sg/,电话: +65 6542 0859 ,sales@bathroomwarehouse.com.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:16
Bathlabz Vertex,,,"地址: 10 Kaki Bukit Rd 1, #01-02 Kaki bukit, 新加坡 416175 ",https://sitelift.site/diyovation/,电话: +65 9178 8796 ,diyovation@gmail.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:16
Bacera Bathroom and Kitchen Connoisseur,,,"地址: 33 Ubi Ave 3, #01-54, Singapore 408868 ",http://www.bathlabz.com.sg/contact/,电话: +65 6684 9512 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:17
"Rubine Singapore - Leading Instant Water Heater, Kitchen Sink, Bath Fittings & Best Bathroom Furniture Accessories Supplier",,,"地址: 714 Geylang Rd, 新加坡 389628 ",https://www.bacera.com.sg/,电话: +65 6842 1101 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:17
Hupfarri Bathroom and Kitchen Gallery Pte Ltd (Ubi Showroom),,,"地址: 15 Kian Teck Cres, 新加坡 628884 ",http://www.rubine.com.sg/,电话: +65 6268 0066 ,"rubine@casa.com.sg, Service@casa.com.sg, Showroom@casa.com.sg",Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:17
Wasser Bath Pte Ltd,,,"地址: 17 Ubi Cres, 新加坡 408576 ",https://www.hupfarri.com.sg/,电话: +65 6742 8433 ,enquiry_hupfarri@yahoo.com.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:17
Fullsun Marketing Pte Ltd,,,"地址: 469 Balestier Rd, 新加坡 329841 ",https://www.wasserbath.com/,电话: +65 6258 8533 ,sales.wasserbath@gmail.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:18
360 Bathware Pte Ltd,,,"地址: 146 Jln Besar, Singapore 208864 ",http://www.fullsun.com.sg/,电话: +65 9636 2966 ,enquiries@fullsun.com.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:18
Imperial Collective - Best Toilet & Kitchen Renovation Singapore | Residential & Commercial Singapore,,,"地址: 640 Rowell Rd, #01-76 Rowell Court, 新加坡 200640 ",https://www.360bathware.com/,电话: +65 6291 2887 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:18
Crizto Singapore Pte Ltd,,,"地址: 80 Changi Rd, Centropod@changi 02-42, Singapore 419715 ",http://www.imperialcollective.co/,电话: +65 8772 6289 ,sales@imperialcollective.co,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:19
Viva Nueva,,,"地址: 10 Tampines North Drive 4, #04-08 JTC Space @ Tampines North, 新加坡 528553 ",http://www.crizto.com/,电话: +65 8382 5011 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:19
Yeoka Lights and Bath,,,"地址: 498 Sims Ave, 新加坡 387564 ",http://www.vivanueva.com/,电话: +65 6744 6938 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:20
Homewerkz,,,"地址: 28 Sin Ming Ln, #03-145 Midview City, 新加坡 573972 ",https://www.homewerkz.com.sg/,电话: +65 6659 5955 ,sales@homewerkz.com.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:20
Light De Bath Pte Ltd (LDB Reno Pte Ltd),,,"地址: 39 Woodlands Cl, #03-44 MEGA@Woodlands, 新加坡 737856 ",http://www.lightdebath.com/,电话: +65 9784 4825 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:20
Mobili Living @ Woodlands,,,"地址: 21 #01-04 Woodlands Cl, 新加坡 737854 ",http://www.mobili.sg/,电话: +65 6251 4662 ,sales.Mobiligroup@gmail.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:20
Ace Craft Renovations Pte Ltd,,,"地址: 99 Whampoa Dr, #01-164, 新加坡 320099 ",https://acecraftrenovations.carrd.co/,电话: +65 8136 4714 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:21
JW Lights m Bathroom,,,"地址: 99 Whampoa Dr, #01-164, 新加坡 320099 ",https://acecraftrenovations.carrd.co/,电话: +65 8136 4714 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:21
BSG Trading Pte Ltd,,,"地址: Block 69 Lor 4 Toa Payoh, #01-371, 新加坡 310069 ",https://www.jinwang.com.sg/,电话: +65 6980 5207 ,jinwanghardware@gmail.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:21
Bathroom Gallery Changi Showroom by Wan Tai & Co Pte Ltd,,,"地址: 2 Kallang Pudding Rd, #02-03, 新加坡 349307 ",https://bsgtrading.sg/,电话: +65 6842 0488 ,kennethk@bsgtrading.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:22
MY SHOWROOM PTE LTD,,,"地址: 25 Changi South Ave 2, Level 1, 新加坡 486594 ",https://www.bathroomgallery.com.sg/,电话: +65 6546 5900 ,"sale@bathroomgallery.com.sg, sales@bathroomgallery.com.sg",Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:22
Mobili Living @ Jalan Berseh,,,"地址: 11 Woodlands Cl, #01-32 WOODLANDS 11, Singapore 737853 ",http://www.myshowroom.com.sg/,电话: +65 9786 2158 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:22
Litetitude Bath Gallery,,,"地址: 1 Jalan Berseh, #01-06 New World Centre, 新加坡 209037 ",https://www.mobili.sg/,电话: +65 6255 6940 ,sales.Mobiligroup@gmail.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:22
Viva Nueva,,,"地址: 33 Ubi Ave 3, #01-41 Vertex, 新加坡 408868 ",http://www.facebook.com/LitetitudeBathGallery,电话: +65 6244 6998 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:23
Azora Gambas @ Ark,,,"地址: 1 Tampines North Dr. 1, #01-14/15, 新加坡 528559 ",http://www.vivanueva.com/,电话: +65 6970 4388 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:23
Wonder Bath and Lighting,,,"地址: 7 Gambas Cres, #01-06/07 ARK@Gambas, 新加坡 757087 ",https://azora.com.sg/,电话: +65 6883 5388 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:23
Rigel Experience Centre,,,"地址: 298 Balestier Rd, 新加坡 329736 ",,电话: +65 6531 0367 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:23
Big Lobang,,,"地址: 20 Changi Business Park Central 2, Rigel Innovation Centre, 新加坡 486031 ",http://www.rigel-group.com/,电话: +65 6812 6288 ,sales@rigel-group.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:24
Mirror Made For U,,,"地址: 7 Toa Payoh Industrial Park, #01-1265, Singapore 319059 ",https://biglobang.com/,电话: +65 9637 9870 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:24
Lights & Bathroom Solutions @Az,,,"地址: Block 3007 Ubi Rd 1, 06-412, 新加坡 408701 ",https://www.mirrormadeforu.com/,电话: +65 8181 7003 ,sales@mirrormadeforu.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:24
Everpros Marketing,,,"地址: 140 Paya Lebar Rd, #01-06/07, 新加坡 409015 ",https://www.facebook.com/lightsandbathroom,电话: +65 6702 4245 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:24
Fixture Of Merit,,,"地址: 310 Changi Rd, 新加坡 419788 ",https://everprosmarketing.com/,电话: +65 6447 2318 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:25
Empire Works - One Stop Renovation,,,"地址: 310 Changi Rd, 新加坡 419788 ",https://everprosmarketing.com/,电话: +65 6447 2318 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:25
Azora Jurong @ Tradehub 21,,,"地址: 18 Boon Lay Wy, #01-140, 新加坡 609966 ",http://azora.com.sg/,电话: +65 6686 4826 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:25
Sim Siang Choon,,,"地址: 18 Boon Lay Wy, #01-140, 新加坡 609966 ",http://azora.com.sg/,电话: +65 6686 4826 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:25
Bath & Co Luxury Design Pte Ltd (By Appointment Only),,,"地址: 2 Jurong East Street 21, #03-10, 新加坡 609601 ",http://simsiangchoon.com/,电话: +65 6563 6493 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:26
Hosin Trading Pte Ltd,,,"地址: 11 Woodlands Cl, #03-34 WOODLANDS 11, 新加坡 737853 ",http://www.bathnco.com.sg/,电话: +65 8797 8739 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:26
Jaystone Renovation Contractor Singapore,,,,https://www.jaystonerenovation.com/,电话: +65 3158 0716 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:27
Design 4 Space Pte Ltd (Tradehub 21),,,,https://www.jaystonerenovation.com/,电话: +65 3158 0716 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:28
Sin Siang Huat Renovation,,,"地址: 18 Boon Lay Wy, #01-139 Trade Hub 21, 新加坡 609966 ",http://www.design4space.com.sg/,电话: +65 6767 9919 ,"enquiries@design4space.com.sg, Tradehub@design4space.com.sg, tradehub@design4space.com.sg",Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:28
Thom Signature Design,,,"地址: 171 Tras St, #07-175 Union Building, 新加坡 079025 ",https://sshreno.com.sg/,电话: +65 9237 5770 ,sshreno@gmail.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:28
Villeroy & Boch Singapore Flagship Showroom (by Swisswerkz (S) Pte Ltd),,,"地址: 37 Kreta Ayer Rd, #37, 新加坡 089001 ",https://www.villeroy-boch.asia/en/,电话: +65 6258 7020 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:29
T Se7en Alucraft,,,"地址: 37 Kreta Ayer Rd, #37, 新加坡 089001 ",https://www.villeroy-boch.asia/en/,电话: +65 6258 7020 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:29
Speedy Decor,,,"地址: 39 Woodlands Cl, #05-20, 新加坡 737856 ",https://www.tse7en.com/,电话: +65 9615 9273 ,sales@tse7en.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:29
Eight Design (East Showroom) – Top Interior Design Services Singapore,,,"地址: 61 Woodlands Industrial Park E9, #02-14/15/16/24/26 E9, Premium 757047 ",https://www.speedydecor.com/,电话: +65 8839 3899 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:29
Equip-Design & Supply (previously at Plaza Singapura since 1974),,,"地址: 140 Paya Lebar Rd, #01-04 AZ@Paya Lebar, 新加坡 409015 ",http://www.eightdesign.com.sg/,电话: +65 6266 8880 ,sales@eightdesign.com.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:30
Tab Gallery - Tradehub 21,,,"地址: 18 Boon Lay Wy, #01-96 Tradehub 21新加坡 609966 ",http://www.tabgallery.com.sg/,电话: +65 9699 5151 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:30
INAX Singapore (Joo Chiat),,,"地址: 18 Boon Lay Wy, #01-96 Tradehub 21新加坡 609966 ",http://www.tabgallery.com.sg/,电话: +65 9699 5151 ,hello@tabgallery.com.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:31
HausBedroom.sg - Custom Wardrobe & Cabinets Specialist,,,"地址: 9 Kaki Bukit Rd 1, #02-10 Eunos Technolink, 新加坡 415938 ",http://hausbedroom.sg/,电话: +65 6842 1514 ,hausbedroom@gmail.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:31
Light Avenue,,,"地址: 9 Kaki Bukit Rd 1, #02-10 Eunos Technolink, 新加坡 415938 ",http://hausbedroom.sg/,电话: +65 6842 1514 ,hausbedroom@gmail.com,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:31
MR Handyman Singapore,,,"地址: 21 Bukit Batok Cres, #09-79 Wcega Tower, Singapore 658065 ",https://mrhandyman.sg/,电话: +65 9821 1413 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:32
Stones Selection Pte Ltd,,,"地址: 21 Bukit Batok Cres, #09-79 Wcega Tower, Singapore 658065 ",http://www.stonesselection.com.sg/,电话: +65 6268 0133 ,"c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com",Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:32
Tuscani Tapware,,,"地址: 50 Genting Ln, #03-03 实达工业大厦新加坡 349558 ",http://www.tuscanitapware.com/,电话: +65 8938 8912 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:32
RENO ART PTE. LTD.,,,"地址: 50 Genting Ln, #03-03 实达工业大厦新加坡 349558 ",http://www.tuscanitapware.com/,电话: +65 8938 8912 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:33
A Star Furnishing Pte Ltd,,,"地址: 111 N Bridge Rd, #20-05 Peninsula Plaza, 新加坡 179098 ",https://renoartsg.com/,电话: +65 8356 2566 ,"hello@reallygreatsite.com, hello@renoartstudio.com",Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:34
Soon Teck WoodWorks,,,"地址: 71 Woodlands Industrial Park E9, #03-15 Wave 9, 新加坡 757048 ",https://astarfurnishing.sg/,电话: +65 6200 8588 ,sales@astarfurnishing.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:34
ProjectGuru Pte. Ltd.,,,"地址: 71 Woodlands Industrial Park E9, #03-15 Wave 9, 新加坡 757048 ",https://astarfurnishing.sg/,电话: +65 6200 8588 ,sales@astarfurnishing.sg,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:34
CARPENTERS 匠 Interior Design (Oxley),,,"地址: 114 Lavender St., #05-80 CT Hub 2, 新加坡 338729 ",https://www.projectguru.com.sg/,电话: +65 6200 6351 ,"18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com",Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:35
9 Creation Pte Ltd @ Tradehub 21,,,"地址: 62 Ubi Road 1 #01-01, Oxley Bizhub 2, 新加坡 408734 ",https://www.carpenters.com.sg/,电话: +65 6295 0922 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:35
Silver Kitchen & Bath,,,"地址: 221 Boon Lay Pl, #02-150, Singapore 640221 ",,电话: +65 8023 3882 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:35
Laminate Door Pte Ltd @ West Region,,,"地址: 8 Boon Lay Wy, #01-16, Singapore 609964 ",https://www.laminatedoor.com.sg/,电话: +65 9010 4376 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:35
Blum Singapore Experience Centre,,,"地址: 150 Ubi Avenue 4, #02-01 Ubi Biz-Hub, 150 Ubi Ave 4, 新加坡 408825 ",http://blum.com/sg/en/,,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:35
Light Avenue,,,"地址: 150 Ubi Avenue 4, #02-01 Ubi Biz-Hub, 150 Ubi Ave 4, 新加坡 408825 ",http://blum.com/sg/en/,,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:36
Light Avenue,,,"地址: 62 Ubi Rd 1, #01-13/14 Oxley Bizhub 2, 新加坡 408734 ",http://www.lightavenuesg.com/,电话: +65 6970 6986 ,"sales@lightavenuesg.com, hello@lightavenuesg.com",Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:37
Space Factor Pte Ltd,,,"地址: 122 Eunos Ave 7, #08-03 Richfield Industrial Centre, 新加坡 409575 ",https://www.spacefactor.com.sg/,电话: +65 6746 0082 ,,Bathroom vanity project supplier,"Singapore, Singapore, Singapore",2026-05-11 15:37
