Name,Rating,Reviews,Address,Website,Phone,Email,关键词,区域,抓取时间
Hosin Trading Pte Ltd (OXO Ceramic)- Balestier Branch,,,"地址: 469 Balestier Rd, 新加坡 329841 ",https://www.wasserbath.com/,电话: +65 6258 8533 ,sales.wasserbath@gmail.com,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:57
Viva Nueva,,,"地址: 498 Sims Ave, 新加坡 387564 ",http://www.vivanueva.com/,电话: +65 6744 6938 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:57
"Rubine Singapore - Leading Instant Water Heater, Kitchen Sink, Bath Fittings & Best Bathroom Furniture Accessories Supplier",,,"地址: 498 Sims Ave, 新加坡 387564 ",http://www.vivanueva.com/,电话: +65 6744 6938 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:57
高端浴室廊,,,"地址: 15 Kian Teck Cres, 新加坡 628884 ",http://www.rubine.com.sg/,电话: +65 6268 0066 ,"rubine@casa.com.sg, Service@casa.com.sg, Showroom@casa.com.sg",Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:57
Domaco,,,"地址: 565 MacPherson Rd, #02-00, 新加坡 368234 ",https://www.domaco.com.sg/,电话: +65 8181 6085 ,inquiry@domaco.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:58
Modeste Pte Ltd,,,"地址: 339 Beach Rd, 新加坡 199566 ",http://www.modeste.sg/,电话: +65 6292 0039 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:58
My Showroom Pte Ltd,,,"地址: 339 Beach Rd, 新加坡 199566 ",http://www.modeste.sg/,电话: +65 6292 0039 ,hello@modeste.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:58
Yeoka Lights and Bath,,,"地址: Blk 9 Kaki Bukit Rd 1, #01-06, 新加坡 415938 ",http://www.myshowroom.com.sg/,电话: +65 6547 5416 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:59
Bathroom Accessories I Zenterra Shop,,,"地址: 61 Ubi Rd 1, #01-26/27 Zenttera Lightings, Oxley Bizhub 1, 新加坡 408727 ",https://www.facebook.com/share/1KKCxH32cK/?mibextid=wwXIfr,电话: +65 8725 6676 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:59
Mobili Living @ Woodlands,,,"地址: 61 Ubi Rd 1, #01-26/27 Zenttera Lightings, Oxley Bizhub 1, 新加坡 408727 ",https://www.facebook.com/share/1KKCxH32cK/?mibextid=wwXIfr,电话: +65 8725 6676 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:59
Las Vela,,,"地址: 21 #01-04 Woodlands Cl, 新加坡 737854 ",http://www.mobili.sg/,电话: +65 6251 4662 ,sales.Mobiligroup@gmail.com,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 14:59
Fullsun Marketing Pte Ltd,,,"地址: 146 Jln Besar, Singapore 208864 ",http://www.fullsun.com.sg/,电话: +65 9636 2966 ,enquiries@fullsun.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:00
TOTO Boutique - Lucky Khoon Bathroom Studio (Oxley Bizhub),,,"地址: 146 Jln Besar, Singapore 208864 ",http://www.fullsun.com.sg/,电话: +65 9636 2966 ,enquiries@fullsun.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:00
360 Bathware Pte Ltd,,,"地址: 61 Ubi Rd 1, #01-10 Oxley Bizhub, 新加坡 408727 ",https://www.luckykhoon.com.sg/,电话: +65 6320 3778 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:00
Biene Woodlands (NEW),,,"地址: 640 Rowell Rd, #01-76 Rowell Court, 新加坡 200640 ",https://www.360bathware.com/,电话: +65 6291 2887 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:01
Light De Bath Pte Ltd (LDB Reno Pte Ltd),,,"地址: 11 Woodlands Cl, #01-16 WOODLANDS 11, 新加坡 737853 ",http://www.biene.sg/,电话: +65 8870 3822 ,"sales@biene.sg, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com",Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:01
LSK Bath & Light Pte Ltd,,,"地址: 39 Woodlands Cl, #03-44 MEGA@Woodlands, 新加坡 737856 ",http://www.lightdebath.com/,电话: +65 9784 4825 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:02
Bathroom Warehouse Changi (HQ),,,"地址: 605 Geylang Rd, 新加坡 389544 ",,电话: +65 8228 4786 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:02
Rigel Experience Centre,,,"地址: 25 Changi South Ave 2, Level 2 OCH Building, 新加坡 486594 ",http://bathroomwarehouse.com.sg/,电话: +65 6542 0859 ,sales@bathroomwarehouse.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:02
Mirror Made For U,,,"地址: 20 Changi Business Park Central 2, Rigel Innovation Centre, 新加坡 486031 ",http://www.rigel-group.com/,电话: +65 6812 6288 ,sales@rigel-group.com,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:03
Uniqool Engineering & Services Pte Ltd - Bathroom and Kitchen Specialised Store,,,"地址: Block 3007 Ubi Rd 1, 06-412, 新加坡 408701 ",https://www.mirrormadeforu.com/,电话: +65 8181 7003 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:03
PH Bathroom Gallery,,,"地址: 615 Geylang Rd, 新加坡 389554 ",http://www.uniqool.com.sg/,电话: +65 9627 9987 ,enquiry@uniqool.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:04
Hoe Kee Hardware Pte Ltd (Genting Road Showroom),,,"地址: 648 Geylang Rd, 新加坡 389578 ",https://phbathroom.com/,电话: +65 6745 1535 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:04
Bath Elements Pte Ltd,,,"地址: 8 Genting Rd, 新加坡 349472 ",https://www.hoekee.com.sg/,电话: +65 6296 6827 ,enquiries@hoekee.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:04
9 Star Services Pte Ltd - Bathroom Specialist,,,"地址: 334 Balestier Rd, 新加坡 329766 ",,电话: +65 6253 5330 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:05
MY SHOWROOM PTE LTD,,,"地址: Mega@Woodlands, 39 Woodlands Cl, #01-55 Lobby, D 737856 ",http://9starservices.sg/,,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:05
Crizto Singapore Pte Ltd,,,"地址: 11 Woodlands Cl, #01-32 WOODLANDS 11, Singapore 737853 ",http://www.myshowroom.com.sg/,电话: +65 9786 2158 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:06
Wonder Bath and Lighting,,,"地址: 10 Tampines North Drive 4, #04-08 JTC Space @ Tampines North, 新加坡 528553 ",http://www.crizto.com/,电话: +65 8382 5011 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:06
Hoe Kee Hardware Pte Ltd (IMM Showroom),,,"地址: 298 Balestier Rd, 新加坡 329736 ",,电话: +65 6531 0367 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:07
Homewerkz,,,"地址: 2 Jurong East Street 21, #03 - 08 IMM Building, 新加坡 609601 ",http://www.hoekee.com.sg/,电话: +65 6563 5088 ,enquiries@hoekee.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:07
Empire Bath Pte Ltd,,,"地址: 28 Sin Ming Ln, #03-145 Midview City, 新加坡 573972 ",https://www.homewerkz.com.sg/,电话: +65 6659 5955 ,sales@homewerkz.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:07
BSG Trading Pte Ltd,,,"地址: 3 Ang Mo Kio Street 62, #01-11, 新加坡 569139 ",,电话: +65 6322 4121 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:08
JW Lights m Bathroom,,,"地址: 2 Kallang Pudding Rd, #02-03, 新加坡 349307 ",https://bsgtrading.sg/,电话: +65 6842 0488 ,kennethk@bsgtrading.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:08
Ave Avenue,,,"地址: Block 69 Lor 4 Toa Payoh, #01-371, 新加坡 310069 ",https://www.jinwang.com.sg/,电话: +65 6980 5207 ,jinwanghardware@gmail.com,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:09
Ideal Merchandise Pte Ltd,,,"地址: 353 Sembawang Rd, Singapore 758358 ",https://www.facebook.com/avenuelightingbathroom,电话: +65 6257 6678 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:09
Solulu Light & Bath Pte Ltd,,,"地址: Blk 11 Kallang Pl, #05-10, 新加坡 339155 ",http://bathroom.com.sg/,电话: +65 9888 7575 ,"Sales@bathroom.com.sg, sales@bathroom.com.sg",Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:10
Bathhauz Pte Ltd,,,"地址: 1 Tampines North Dr. 1, Unit 01-26 (T-Space, 新加坡 528559 ",https://solululightbath.com/,电话: +65 8699 9363 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:10
Big Lobang,,,"地址: 2 Kallang Pudding Rd, #08-10 Mactech Building, 新加坡 349307 ",http://www.bathhauz.com/,电话: +65 8805 5222 ,bathhauz@gmail.com,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:10
Bathroom Gallery Changi Showroom by Wan Tai & Co Pte Ltd,,,"地址: 7 Toa Payoh Industrial Park, #01-1265, Singapore 319059 ",https://biglobang.com/,电话: +65 9637 9870 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:11
Ace Craft Renovations Pte Ltd,,,"地址: 25 Changi South Ave 2, Level 1, 新加坡 486594 ",https://www.bathroomgallery.com.sg/,电话: +65 6546 5900 ,"sale@bathroomgallery.com.sg, sales@bathroomgallery.com.sg",Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:11
Hauzstil SG,,,"地址: 99 Whampoa Dr, #01-164, 新加坡 320099 ",https://acecraftrenovations.carrd.co/,电话: +65 8136 4714 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:12
Sim Siang Choon,,,"地址: 201 Henderson Rd, #03-22/23 Apex @ Henderson新加坡 159545 ",https://www.hauzstil.com/,电话: +65 8411 8985 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:12
Lucent & Loo,,,"地址: 2 Jurong East Street 21, #03-10, 新加坡 609601 ",http://simsiangchoon.com/,电话: +65 6563 6493 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:12
Hupfarri Bathroom and Kitchen Gallery Pte Ltd (Ubi Showroom),,,"地址: 139 Sims Ave, #01-01, 新加坡 387461 ",http://www.lucentloo.com.sg/,电话: +65 6022 0606 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:13
Lights & Bathroom Solutions @Az,,,"地址: 17 Ubi Cres, 新加坡 408576 ",https://www.hupfarri.com.sg/,电话: +65 6742 8433 ,enquiry_hupfarri@yahoo.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:13
OXO Ceramic- Hosin Trading Pte Ltd (Jalan Besar Branch),,,"地址: 140 Paya Lebar Rd, #01-06/07, 新加坡 409015 ",https://www.facebook.com/lightsandbathroom,电话: +65 6702 4245 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:14
U-Home Hardware Trading Pte Ltd,,,"地址: 138/140 Jln Besar, 新加坡 208858 ",http://hosin.com.sg/,电话: +65 8363 0244 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:14
Azora Gambas @ Ark,,,"地址: 4001 Ang Mo Kio Industrial Park 1, #01-29, 新加坡 569622 ",http://u-homehardware.com/,电话: +65 9273 9629 ,contact@u-homehardware.com,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:14
Azora Jurong @ Tradehub 21,,,"地址: 7 Gambas Cres, #01-06/07 ARK@Gambas, 新加坡 757087 ",https://azora.com.sg/,电话: +65 6883 5388 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:15
Hoe Kee Hardware Pte Ltd (Tai Seng Showroom),,,"地址: 18 Boon Lay Wy, #01-140, 新加坡 609966 ",http://azora.com.sg/,电话: +65 6686 4826 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:15
Sim Siang Choon @ Balestier,,,"地址: 27 Playfair Rd, 新加坡 367991 ",https://www.hoekee.com.sg/,电话: +65 6745 7055 ,enquiries@hoekee.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:16
Bathlabz Tradehub 21,,,"地址: 551 Balestier Rd, 新加坡 329868 ",http://www.simsiangchoon.com/,电话: +65 6254 8122 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:17
Ideal Kitchen and Bathroom Pte Ltd,,,"地址: 18 Boon Lay Wy, #01-129新加坡 609966 ",http://www.bathlabz.com.sg/,电话: +65 6970 0796 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:17
Elemento Debanio Pte. Ltd.,,,"地址: 540 Sims Ave, #01-03 Centre, 新加坡 387603 ",,电话: +65 9299 4636 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:18
Viva Nueva,,,"地址: 540 Sims Ave, #01-03 Centre, 新加坡 387603 ",,电话: +65 9299 4636 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:19
Bath & Co Luxury Design Pte Ltd (By Appointment Only),,,"地址: 1 Tampines North Dr. 1, #01-14/15, 新加坡 528559 ",http://www.vivanueva.com/,电话: +65 6970 4388 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:19
apaiser,,,"地址: 11 Woodlands Cl, #03-34 WOODLANDS 11, 新加坡 737853 ",http://www.bathnco.com.sg/,电话: +65 8797 8739 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:20
BMS Global Marketing Pte Ltd,,,"地址: 38 Eng Hoon St, Singapore 169783 ",https://www.apaiser.com/,电话: +65 6223 2378 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:20
Bath @ Holt,,,"地址: 9 Yishun Industrial Street 1, BizHub, #02-61/62 North Spring, Singapore 768163 ",,电话: +65 6358 0570 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:21
Litetitude Bath Gallery,,,"地址: 338 Balestier Rd, 新加坡 329770 ",,电话: +65 6358 0570 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:22
AG HARDWARE,,,"地址: 33 Ubi Ave 3, #01-41 Vertex, 新加坡 408868 ",http://www.facebook.com/LitetitudeBathGallery,电话: +65 6244 6998 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:23
Econflo Systems Pte Ltd,,,"地址: 490 Changi Rd, 新加坡 419899 ",https://aghardware.sg/,电话: +65 9004 7275 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:24
Hoe Kee Hardware Pte Ltd (Kaki Bukit Showroom),,,"地址: 401 Commonwealth Drive, #01-01, Lobby B, Haw Par Technocentre, 新加坡 149598 ",https://econflo.com/,电话: +65 6396 3738 ,projectteam@econflo.com,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:25
Royal Sense,,,"地址: 1 Kaki Bukit Pl, 新加坡 416179 ",http://www.hoekee.com.sg/,电话: +65 6745 3839 ,enquiries@hoekee.com.sg,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:26
Light Avenue,,,"地址: 65 Ubi Rd 1, #01-70, Singapore 408729 ",https://facebook.com/RoyalSensePteLtd.SG/,电话: +65 6702 3916 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:27
Hosin Trading Pte Ltd,,,"地址: 62 Ubi Rd 1, #01-13/14 Oxley Bizhub 2, 新加坡 408734 ",http://www.lightavenuesg.com/,电话: +65 6970 6986 ,"sales@lightavenuesg.com, hello@lightavenuesg.com",Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:28
A Star Furnishing Pte Ltd,,,"地址: 7 Toa Payoh Industrial Park, #01-1265, 新加坡 319059 ",http://www.biglobang.com/,电话: +65 9637 9870 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:29
Lights N Showers,,,"地址: 71 Woodlands Industrial Park E9, #03-15 Wave 9, 新加坡 757048 ",https://astarfurnishing.sg/,电话: +65 6200 8588 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:30
Fixture Of Merit,,,"地址: #01-01 Mactaggart Building, 42 MacTaggart Rd, 新加坡 368086 ",http://lightsnshowers.com.sg/,电话: +65 8073 2995 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:30
Biene Tampines,,,"地址: #01-01 Mactaggart Building, 42 MacTaggart Rd, 新加坡 368086 ",http://lightsnshowers.com.sg/,电话: +65 8073 2995 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:31
Yafen Lighting & Ceiling Fan,,,"地址: 18 Tampines Industrial Cres, #01-10C Space@Tampines, 新加坡 528605 ",http://www.biene.sg/,电话: +65 8332 4811 ,"sales@biene.sg, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com",Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:31
Asia Stone Building Material,,,"地址: Blk 1 Defu Lane 10, #01-575, 新加坡 539182 ",http://www.yafen.sg/,电话: +65 8322 4220 ,,Bathroom vanity wholesaler,"Singapore, Singapore, Singapore",2026-05-11 15:33
