Name,Rating,Reviews,Address,Website,Phone,Email,关键词,区域,抓取时间
"Rubine Singapore - Leading Instant Water Heater, Kitchen Sink, Bath Fittings & Best Bathroom Furniture Accessories Supplier",,,"地址: 565 MacPherson Rd, #02-00, 新加坡 368234 ",https://www.domaco.com.sg/,电话: +65 8181 6085 ,inquiry@domaco.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:53
Tuscani Tapware,,,"地址: 565 MacPherson Rd, #02-00, 新加坡 368234 ",https://www.domaco.com.sg/,电话: +65 8181 6085 ,inquiry@domaco.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:54
Bathlabz Vertex,,,"地址: 33 Ubi Ave 3, #01-54, Singapore 408868 ",http://www.bathlabz.com.sg/contact/,电话: +65 6684 9512 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:54
Hoe Kee Superstore Pte Ltd (Jalan Besar Showroom),,,"地址: 1 Jalan Berseh, #01-09 to #01-13 New World Centre, 新加坡 209037 ",http://www.hoekee.com.sg/,电话: +65 6392 9909 ,enquiries@hoekee.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:54
Viva Nueva,,,"地址: 498 Sims Ave, 新加坡 387564 ",http://www.vivanueva.com/,电话: +65 6744 6938 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:55
Hosin Trading Pte Ltd (OXO Ceramic)- Balestier Branch,,,"地址: 498 Sims Ave, 新加坡 387564 ",http://www.vivanueva.com/,电话: +65 6744 6938 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:55
Everyhome.SG | Online Home and Bathroom Supply Store,,,"地址: 1090 Lower Delta Rd, #04-06, 新加坡 169201 ",https://everyhome.sg/,电话: +65 6232 6612 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:55
Wonder Bath and Lighting,,,"地址: 298 Balestier Rd, 新加坡 329736 ",,电话: +65 6531 0367 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:55
Lights & Bathroom Solutions @ Tradehub21,,,"地址: 8 Boon Lay Wy, #01-19, 新加坡 609964 ",https://www.facebook.com/lightsandbathroom,电话: +65 6259 1536 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:55
Sim Siang Choon Hardware(S) Pte Ltd,,,"地址: 42 Changi South Street 1, 新加坡 486763 ",https://simsiangchoon.com/,电话: +65 6266 6632 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:55
Lucky Khoon Bathroom Studio (Tradehub 21),,,"地址: 24 Boon Lay Wy, #01-72/73, 新加坡 609969 ",http://www.luckykhoon.com.sg/,电话: +65 6795 5835 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:56
Ideal Merchandise Pte Ltd,,,"地址: 24 Boon Lay Wy, #01-72/73, 新加坡 609969 ",http://www.luckykhoon.com.sg/,电话: +65 6795 5835 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:56
LOOKZ PTE LTD,,,"地址: 308 Balestier Rd, 新加坡 329741 ",https://www.lookz.com.sg/,电话: +65 6252 8208 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:57
W. Atelier Singapore - Main Showroom,,,"地址: 201 Henderson Rd, #01-01, 新加坡 159545 ",https://www.watelier.com/?utm_source=GMB&utm_medium=organic,电话: +65 6270 8828 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:57
Kleen Bath n Fan Pte Ltd,,,"地址: 629 Balestier Rd, Singapore 329917 ",,电话: +65 6296 3383 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:58
Homus Singapore @ T-Space (Bathroom Fixtures & Home Appliances Showroom),,,"地址: Tampines North Dr. 1, #01-18 T-Space Building, 新加坡 528559 ",https://www.homussingapore.com/,电话: +65 8089 2811 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:58
Viva Nueva,,,"地址: 498 Sims Ave, 新加坡 387564 ",http://www.vivanueva.com/,电话: +65 6744 6938 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:58
Living Phenomenon (L-Pheno),,,"地址: 519 Balestier Rd, #01-02, Singapore 329852 ",,电话: +65 6252 2152 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:58
Bathroom Accessories I Zenterra Shop,,,"地址: 61 Ubi Rd 1, #01-26/27 Zenttera Lightings, Oxley Bizhub 1, 新加坡 408727 ",https://www.facebook.com/share/1KKCxH32cK/?mibextid=wwXIfr,电话: +65 8725 6676 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:58
BOSHSINI,,,"地址: 666 Geylang Rd, 新加坡 389594 ",https://www.boshsini.com.sg/,电话: +65 9855 0189 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:59
高端浴室廊,,,"地址: 666 Geylang Rd, 新加坡 389594 ",https://www.boshsini.com.sg/,电话: +65 9855 0189 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:59
Domaco,,,"地址: 565 MacPherson Rd, #02-00, 新加坡 368234 ",https://www.domaco.com.sg/,电话: +65 8181 6085 ,inquiry@domaco.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:59
Budget Home,,,"地址: 2 Joo Chiat Rd, #01-1149 Joo Chiat Complex, 新加坡 420002 ",https://www.carousell.sg/u/budgethome/,电话: +65 9732 1308 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 14:59
Hoe Kee Hardware Pte Ltd (Genting Road Showroom),,,"地址: 8 Genting Rd, 新加坡 349472 ",https://www.hoekee.com.sg/,电话: +65 6296 6827 ,enquiries@hoekee.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:00
Bathlabz Vertex,,,"地址: 33 Ubi Ave 3, #01-54, Singapore 408868 ",http://www.bathlabz.com.sg/contact/,电话: +65 6684 9512 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:00
JW Lights m Bathroom,,,"地址: 33 Ubi Ave 3, #01-54, Singapore 408868 ",http://www.bathlabz.com.sg/contact/,电话: +65 6684 9512 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:00
Bathhauz Pte Ltd,,,"地址: Block 69 Lor 4 Toa Payoh, #01-371, 新加坡 310069 ",https://www.jinwang.com.sg/,电话: +65 6980 5207 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:00
Bathroom Gallery Changi Showroom by Wan Tai & Co Pte Ltd,,,"地址: 2 Kallang Pudding Rd, #08-10 Mactech Building, 新加坡 349307 ",http://www.bathhauz.com/,电话: +65 8805 5222 ,bathhauz@gmail.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:01
LSK Bath & Light Pte Ltd,,,"地址: 25 Changi South Ave 2, Level 1, 新加坡 486594 ",https://www.bathroomgallery.com.sg/,电话: +65 6546 5900 ,"sale@bathroomgallery.com.sg, sales@bathroomgallery.com.sg",Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:02
Bathroom Warehouse Changi (HQ),,,"地址: 605 Geylang Rd, 新加坡 389544 ",,电话: +65 8228 4786 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:02
BSG Trading Pte Ltd,,,"地址: 25 Changi South Ave 2, Level 2 OCH Building, 新加坡 486594 ",http://bathroomwarehouse.com.sg/,电话: +65 6542 0859 ,sales@bathroomwarehouse.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:02
Uniqool Engineering & Services Pte Ltd - Bathroom and Kitchen Specialised Store,,,"地址: 2 Kallang Pudding Rd, #02-03, 新加坡 349307 ",https://bsgtrading.sg/,电话: +65 6842 0488 ,kennethk@bsgtrading.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:02
Haus Square,,,"地址: 615 Geylang Rd, 新加坡 389554 ",http://www.uniqool.com.sg/,电话: +65 9627 9987 ,enquiry@uniqool.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:03
Pioneer Hardware Trading Pte. Ltd.,,,"地址: 617 Geylang Rd, 新加坡 389556 ",https://www.haussquare.com/,电话: +65 6518 4981 ,sales@haussquare.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:03
Chuan Heng Hardware Trading Pte Ltd,,,"地址: 132 Jln Besar, 新加坡 208850 ",http://www.chuanheng.sg/,电话: +65 6294 2397 ,info@chuanheng.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:03
KHK Asia,,,"地址: 132 Jln Besar, 新加坡 208850 ",http://www.chuanheng.sg/,电话: +65 6294 2397 ,info@chuanheng.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:04
Spazio Home & Bath Pte Ltd,,,"地址: 2 Yishun Industrial Street 1, #01-09 Northpoint Bizhub, 新加坡 768159 ",https://spaziohomebathware.com.sg/,电话: +65 6694 1631 ,noreply@spaziohomebathware.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:04
Equip-Design & Supply (previously at Plaza Singapura since 1974),,,"地址: 2 Yishun Industrial Street 1, #01-09 Northpoint Bizhub, 新加坡 768159 ",https://spaziohomebathware.com.sg/,电话: +65 6694 1631 ,noreply@spaziohomebathware.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:04
Arclinea Singapore by Unique Kitchen Fusion,,,"地址: 26 Kallang Ave, STORHUB, call for appointment, 新加坡 180261 ",http://www.equip-design.com/,电话: +65 9830 0130 ,info@equip-design.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:05
9 Star Services (Ubi) Pte Ltd - Bathroom Specialist,,,"地址: 163 Penang Rd, #01-02 Winsland House II, 新加坡 238463 ",http://www.uniquekitchen.com.sg/,电话: +65 6332 3122 ,hello@uniquekitchen.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:05
apaiser,,,"地址: 180 Paya Lebar Rd, #01-06 Yi Guang Factory Building, 新加坡 409032 ",http://9starservices.sg/,电话: +65 8220 1280 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:06
Las Vela,,,"地址: 38 Eng Hoon St, Singapore 169783 ",https://www.apaiser.com/,电话: +65 6223 2378 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:06
U-Home Hardware Trading Pte Ltd,,,"地址: 36 Jln Kilang Barat, 新加坡 159366 ",https://lasvela.sg/,电话: +65 6019 0775 ,hello@lasvela.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:07
Villeroy & Boch Singapore Flagship Showroom (by Swisswerkz (S) Pte Ltd),,,"地址: 4001 Ang Mo Kio Industrial Park 1, #01-29, 新加坡 569622 ",http://u-homehardware.com/,电话: +65 9273 9629 ,contact@u-homehardware.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:07
Lights & Bathroom Solutions @Az,,,"地址: 37 Kreta Ayer Rd, #37, 新加坡 089001 ",https://www.villeroy-boch.asia/en/,电话: +65 6258 7020 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:07
Litetitude Bath Gallery,,,"地址: 140 Paya Lebar Rd, #01-06/07, 新加坡 409015 ",https://www.facebook.com/lightsandbathroom,电话: +65 6702 4245 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:08
PH Bathroom Gallery,,,"地址: 33 Ubi Ave 3, #01-41 Vertex, 新加坡 408868 ",http://www.facebook.com/LitetitudeBathGallery,电话: +65 6244 6998 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:08
Handyman Top Services,,,"地址: 85a Owen Rd, Singapore 218899 ",https://handymantopservices.com/,电话: +65 9084 5393 ,handymantopservice@gmail.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:08
Aquatiz International,,,"地址: 85a Owen Rd, Singapore 218899 ",https://handymantopservices.com/,电话: +65 9084 5393 ,handymantopservice@gmail.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:09
Lights N Showers,,,"地址: 10 Sam Leong Rd, 新加坡 207902 ",https://www.aquatiz.com/en-SG,电话: +65 8093 8335 ,Lucas@Aquatiz-international.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:09
Hoe Kee Hardware Pte Ltd (Tai Seng Showroom),,,"地址: 27 Playfair Rd, 新加坡 367991 ",https://www.hoekee.com.sg/,电话: +65 6745 7055 ,enquiries@hoekee.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:09
Tuscani Tapware,,,"地址: 27 Playfair Rd, 新加坡 367991 ",https://www.hoekee.com.sg/,电话: +65 6745 7055 ,enquiries@hoekee.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:10
Island Living,,,"地址: 50 Genting Ln, #03-03 实达工业大厦新加坡 349558 ",http://www.tuscanitapware.com/,电话: +65 8938 8912 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:10
Chan Huat@343,,,"地址: 8 Kaki Bukit Ave 1, #06-04 Mapletree Industrial Trust, 新加坡 417941 ",http://www.islandliving.sg/,电话: +65 8028 2571 ,info@islandliving.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:11
Lightings.com.sg (Balestier),,,"地址: 343A Balestier Rd, Singapore 329775 ",http://www.chanhuat.com.sg/,电话: +65 6258 1141 ,enquiries@chanhuat.com.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:11
D'Posh Pte Ltd,,,"地址: 55 Serangoon North Ave 4, #01-04, S9@Serangoon 555859 ",http://www.dposh.com.sg/,电话: +65 6509 8528 ,dposhonline@gmail.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:12
Saniton Ceramic Pte Ltd (Showroom),,,"地址: 55 Serangoon North Ave 4, #01-04, S9@Serangoon 555859 ",http://www.dposh.com.sg/,电话: +65 6509 8528 ,dposhonline@gmail.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:12
Econflo Systems Pte Ltd,,,"地址: 33 Ubi Ave 3, #01-26 Vertex, 新加坡 408868 ",https://www.saniton.com/,电话: +65 6634 1806 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:12
Home Expo Asia,,,"地址: 401 Commonwealth Drive, #01-01, Lobby B, Haw Par Technocentre, 新加坡 149598 ",https://econflo.com/,电话: +65 6396 3738 ,projectteam@econflo.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:13
Lighting Hub (New World Centre Branch),,,"地址: 400 Balestier Rd, #02-22A Balestier Plaza, 新加坡 329802 ",https://homeexpo.asia/,电话: +65 8742 5660 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:13
Empire Bath Pte Ltd,,,"地址: 1 Jalan Berseh, #01-04A, #01-05 New World Centre, 新加坡 209037 ",https://www.lightinghub.sg/,电话: +65 8031 9088 ,info@lightinghub.sg,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:13
Mirror Made For U,,,"地址: 3 Ang Mo Kio Street 62, #01-11, 新加坡 569139 ",,电话: +65 6322 4121 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:14
Lucky Khoon Bathroom Studio (Tradehub 21),,,"地址: Block 3007 Ubi Rd 1, 06-412, 新加坡 408701 ",https://www.mirrormadeforu.com/,电话: +65 8181 7003 ,sales@mirrormadeforu.com,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:14
Lights & Bathroom Solutions @ Tradehub21,,,"地址: 24 Boon Lay Wy, #01-72/73, 新加坡 609969 ",http://www.luckykhoon.com.sg/,电话: +65 6795 5835 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:14
"Rubine Singapore - Leading Instant Water Heater, Kitchen Sink, Bath Fittings & Best Bathroom Furniture Accessories Supplier",,,"地址: 8 Boon Lay Wy, #01-19, 新加坡 609964 ",https://www.facebook.com/lightsandbathroom,电话: +65 6259 1536 ,,Bathroom vanity distributor,"Singapore, Singapore, Singapore",2026-05-11 15:15
